time,ELET3,ELET6,spread,zScore,short,long,long_entry,long_exit,positions_long,short_entry,short_exit,positions_short,positions,hegde
2023-05-19 10:35:00,34.71,38.49,-3.0652356686744966,-0.32210927414670737,1.575376761890193,-1.844983558330696,False,False,1.0,False,True,0.0,1.0,0.981429869282268
2023-05-19 10:40:00,34.79,38.58,-3.0735643569098983,-0.33901979432213514,1.575376761890193,-1.844983558330696,False,False,1.0,False,True,0.0,1.0,0.981429869282268
2023-05-19 10:45:00,34.94,38.73,-3.0707788373022424,-0.33324757860572707,1.575376761890193,-1.844983558330696,False,False,1.0,False,True,0.0,1.0,0.981429869282268
2023-05-19 10:50:00,35.12,38.89,-3.0478076163874093,-0.2863219060813764,1.575376761890193,-1.844983558330696,False,False,1.0,False,True,0.0,1.0,0.981429869282268
2023-05-19 10:55:00,34.98,38.76,-3.0602217333807076,-0.3115576092315844,1.575376761890193,-1.844983558330696,False,False,1.0,False,True,0.0,1.0,0.981429869282268
2023-05-19 11:00:00,34.7,38.51,-3.094864266060135,-0.3821376016684186,1.575376761890193,-1.844983558330696,False,False,1.0,False,True,0.0,1.0,0.981429869282268
2023-05-19 11:05:00,34.7,38.53,-3.11449286344579,-0.4219987928490309,1.575376761890193,-1.844983558330696,False,False,1.0,False,True,0.0,1.0,0.981429869282268
2023-05-19 11:10:00,34.82,38.65,-3.1122644477596566,-0.4172693524606759,1.575376761890193,-1.844983558330696,False,False,1.0,False,True,0.0,1.0,0.981429869282268
2023-05-19 11:15:00,34.97,38.74,-3.050593135995065,-0.2914191977901566,1.575376761890193,-1.844983558330696,False,False,1.0,False,True,0.0,1.0,0.981429869282268
2023-05-19 11:20:00,35.04,38.85,-3.0885504216161195,-0.3687070544024849,1.575376761890193,-1.844983558330696,False,False,1.0,False,True,0.0,1.0,0.981429869282268
2023-05-19 11:25:00,35.09,38.95,-3.136693408544339,-0.4666661867919789,1.575376761890193,-1.844983558330696,False,False,1.0,False,True,0.0,1.0,0.981429869282268
2023-05-19 11:30:00,35.33,39.07,-3.0144649928582155,-0.21738560782167488,1.575376761890193,-1.844983558330696,False,False,1.0,False,True,0.0,1.0,0.981429869282268
2023-05-19 11:35:00,35.01,38.87,-3.138179019001761,-0.4695221673114987,1.575376761890193,-1.844983558330696,False,False,1.0,False,True,0.0,1.0,0.981429869282268
2023-05-19 11:40:00,35.02,38.91,-3.167436213773044,-0.5289601437437584,1.575376761890193,-1.844983558330696,False,False,1.0,False,True,0.0,1.0,0.981429869282268
2023-05-19 11:45:00,35.11,38.94,-3.106879109851519,-0.4053528632666963,1.575376761890193,-1.844983558330696,False,False,1.0,False,True,0.0,1.0,0.981429869282268
2023-05-19 11:50:00,35.12,39.01,-3.1655792007012806,-0.524790445963317,1.575376761890193,-1.844983558330696,False,False,1.0,False,True,0.0,1.0,0.981429869282268
2023-05-19 11:55:00,35.07,39.01,-3.215579200701278,-0.6263754667596334,1.575376761890193,-1.844983558330696,False,False,1.0,False,True,0.0,1.0,0.981429869282268
2023-05-19 12:00:00,35.14,39.04,-3.175022096779742,-0.5434679969975444,1.575376761890193,-1.844983558330696,False,False,1.0,False,True,0.0,1.0,0.981429869282268
2023-05-19 12:05:00,35.22,39.11,-3.163722187629503,-0.5202099668460839,1.575376761890193,-1.844983558330696,False,False,1.0,False,True,0.0,1.0,0.981429869282268
2023-05-19 12:10:00,35.13,39.03,-3.175207798086923,-0.5434153994907737,1.575376761890193,-1.844983558330696,False,False,1.0,False,True,0.0,1.0,0.981429869282268
2023-05-19 12:15:00,35.19,39.11,-3.193722187629504,-0.5809123832248015,1.575376761890193,-1.844983558330696,False,False,1.0,False,True,0.0,1.0,0.981429869282268
2023-05-19 12:20:00,35.28,39.19,-3.182236577172084,-0.5572757826423946,1.575376761890193,-1.844983558330696,False,False,1.0,False,True,0.0,1.0,0.981429869282268
2023-05-19 12:25:00,35.37,39.24,-3.1413080706361995,-0.47368322318857575,1.575376761890193,-1.844983558330696,False,False,1.0,False,True,0.0,1.0,0.981429869282268
2023-05-19 12:30:00,35.22,39.1,-3.1539078889366863,-0.4992506690083746,1.575376761890193,-1.844983558330696,False,False,1.0,False,True,0.0,1.0,0.981429869282268
2023-05-19 12:35:00,35.21,39.07,-3.134464992858213,-0.4595870587267848,1.575376761890193,-1.844983558330696,False,False,1.0,False,True,0.0,1.0,0.981429869282268
2023-05-19 12:40:00,35.24,39.1,-3.133907888936683,-0.4582948774696086,1.575376761890193,-1.844983558330696,False,False,1.0,False,True,0.0,1.0,0.981429869282268
2023-05-19 12:45:00,35.27,39.13,-3.1333507850151463,-0.4569782838611468,1.575376761890193,-1.844983558330696,False,False,1.0,False,True,0.0,1.0,0.981429869282268
2023-05-19 12:50:00,35.3,39.17,-3.1426079797864475,-0.475629940044457,1.575376761890193,-1.844983558330696,False,False,1.0,False,True,0.0,1.0,0.981429869282268
2023-05-19 12:55:00,35.25,39.13,-3.1533507850151494,-0.49731376862807747,1.575376761890193,-1.844983558330696,False,False,1.0,False,True,0.0,1.0,0.981429869282268
2023-05-19 13:00:00,35.2,39.09,-3.1640935902438585,-0.5186198878910949,1.575376761890193,-1.844983558330696,False,False,1.0,False,True,0.0,1.0,0.981429869282268
2023-05-19 13:05:00,35.26,39.16,-3.1727936810936157,-0.5360300052137303,1.575376761890193,-1.844983558330696,False,False,1.0,False,True,0.0,1.0,0.981429869282268
2023-05-19 13:10:00,35.2,39.08,-3.1542792915510276,-0.49818363736247456,1.575376761890193,-1.844983558330696,False,False,1.0,False,True,0.0,1.0,0.981429869282268
2023-05-19 13:15:00,35.17,39.07,-3.174464992858212,-0.5392272555350812,1.575376761890193,-1.844983558330696,False,False,1.0,False,True,0.0,1.0,0.981429869282268
2023-05-19 13:20:00,35.17,39.1,-3.2039078889366834,-0.5990605350235401,1.575376761890193,-1.844983558330696,False,False,1.0,False,True,0.0,1.0,0.981429869282268
2023-05-19 13:25:00,35.2,39.11,-3.183722187629499,-0.5578756058418087,1.575376761890193,-1.844983558330696,False,False,1.0,False,True,0.0,1.0,0.981429869282268
2023-05-19 13:30:00,35.1,39.04,-3.215022096779741,-0.621562436434369,1.575376761890193,-1.844983558330696,False,False,1.0,False,True,0.0,1.0,0.981429869282268
2023-05-19 13:35:00,35.05,39.03,-3.2552077980869285,-0.703341615934189,1.575376761890193,-1.844983558330696,False,False,1.0,False,True,0.0,1.0,0.981429869282268
2023-05-19 13:40:00,35.14,39.11,-3.2437221876295013,-0.6799438232135645,1.575376761890193,-1.844983558330696,False,False,1.0,False,True,0.0,1.0,0.981429869282268
2023-05-19 13:45:00,35.22,39.21,-3.261865174557734,-0.7167297787279834,1.575376761890193,-1.844983558330696,False,False,1.0,False,True,0.0,1.0,0.981429869282268
2023-05-19 13:50:00,35.23,39.22,-3.2616794732505525,-0.7162216694100042,1.575376761890193,-1.844983558330696,False,False,1.0,False,True,0.0,1.0,0.981429869282268
2023-05-19 13:55:00,35.25,39.27,-3.2907509667146684,-0.7751949686518917,1.575376761890193,-1.844983558330696,False,False,1.0,False,True,0.0,1.0,0.981429869282268
2023-05-19 14:00:00,35.31,39.33,-3.289636758871602,-0.772636028736794,1.575376761890193,-1.844983558330696,False,False,1.0,False,True,0.0,1.0,0.981429869282268
2023-05-19 14:05:00,35.33,39.32,-3.259822460178782,-0.7117263655779847,1.575376761890193,-1.844983558330696,False,False,1.0,False,True,0.0,1.0,0.981429869282268
