time,ITSA4,ITUB4,spread,zScore,short,long,long_entry,long_exit,positions_long,short_entry,short_exit,positions_short,positions,hegde
2023-03-10 10:05:00,8.14,24.19,0.006792365072159967,2.2954752958507525,1.6447337211455824,-1.962608497058786,False,True,0.0,True,False,-1.0,-1.0,0.336221894788253
2023-03-10 10:10:00,8.12,24.18,-0.00984541597995836,2.0956951890602515,1.6447337211455824,-1.962608497058786,False,True,0.0,True,False,-1.0,-1.0,0.336221894788253
2023-03-10 10:15:00,8.08,24.01,0.007312306134044988,2.303690499614021,1.6447337211455824,-1.962608497058786,False,True,0.0,True,False,-1.0,-1.0,0.336221894788253
2023-03-10 10:20:00,8.08,24.01,0.007312306134044988,2.3041525938992713,1.6447337211455824,-1.962608497058786,False,True,0.0,True,False,-1.0,-1.0,0.336221894788253
2023-03-10 10:25:00,8.1,24.06,0.010501211394633003,2.3427138318563556,1.6447337211455824,-1.962608497058786,False,True,0.0,True,False,-1.0,-1.0,0.336221894788253
2023-03-10 10:30:00,8.12,24.17,-0.0064831970320753385,2.139324515012387,1.6447337211455824,-1.962608497058786,False,True,0.0,True,False,-1.0,-1.0,0.336221894788253
2023-03-10 10:35:00,8.11,24.15,-0.009758759136309081,2.101075977567014,1.6447337211455824,-1.962608497058786,False,True,0.0,True,False,-1.0,-1.0,0.336221894788253
2023-03-10 10:40:00,8.11,24.14,-0.006396540188427835,2.141876130947092,1.6447337211455824,-1.962608497058786,False,True,0.0,True,False,-1.0,-1.0,0.336221894788253
2023-03-10 10:45:00,8.09,24.16,-0.03312097808419168,1.8183590285790125,1.6447337211455824,-1.962608497058786,False,True,0.0,True,False,-1.0,-1.0,0.336221894788253
2023-03-10 10:50:00,8.08,24.09,-0.01958544544901386,1.9819401704860766,1.6447337211455824,-1.962608497058786,False,True,0.0,True,False,-1.0,-1.0,0.336221894788253
2023-03-10 10:55:00,8.06,23.98,-0.002601037022305519,2.1873954388218575,1.6447337211455824,-1.962608497058786,False,True,0.0,True,False,-1.0,-1.0,0.336221894788253
2023-03-10 11:00:00,8.04,23.97,-0.019238818074423847,1.9854991203765846,1.6447337211455824,-1.962608497058786,False,True,0.0,True,False,-1.0,-1.0,0.336221894788253
2023-03-10 11:05:00,8.04,23.92,-0.0024277233350122884,2.1878077967690563,1.6447337211455824,-1.962608497058786,False,True,0.0,True,False,-1.0,-1.0,0.336221894788253
2023-03-10 11:10:00,7.99,23.83,-0.022167752804067575,1.9484581568506576,1.6447337211455824,-1.962608497058786,False,True,0.0,True,False,-1.0,-1.0,0.336221894788253
2023-03-10 11:15:00,8.02,23.93,-0.025789942282894884,1.9041446346817437,1.6447337211455824,-1.962608497058786,False,True,0.0,True,False,-1.0,-1.0,0.336221894788253
2023-03-10 11:20:00,8.01,23.84,-0.005529971751951024,2.1479252459098537,1.6447337211455824,-1.962608497058786,False,True,0.0,True,False,-1.0,-1.0,0.336221894788253
2023-03-10 11:25:00,8.01,23.94,-0.03915216123077769,1.7416069388095523,1.6447337211455824,-1.962608497058786,False,True,0.0,True,False,-1.0,-1.0,0.336221894788253
2023-03-10 11:30:00,8.01,23.96,-0.04587659912654196,1.66017866769867,1.6447337211455824,-1.962608497058786,False,True,0.0,True,False,-1.0,-1.0,0.336221894788253
2023-03-10 11:35:00,8.03,23.97,-0.029238818074423634,1.8606341659785521,1.6447337211455824,-1.962608497058786,False,True,0.0,True,False,-1.0,-1.0,0.336221894788253
2023-03-10 11:40:00,8.01,23.87,-0.01561662859560009,2.0240236067882895,1.6447337211455824,-1.962608497058786,False,True,0.0,True,False,-1.0,-1.0,0.336221894788253
2023-03-10 11:45:00,8.01,23.79,0.011281122987461423,2.3461429766906234,1.6447337211455824,-1.962608497058786,False,True,0.0,True,False,-1.0,-1.0,0.336221894788253
2023-03-10 11:50:00,8.03,23.87,0.004383371404399483,2.2604212315768124,1.6447337211455824,-1.962608497058786,False,True,0.0,True,False,-1.0,-1.0,0.336221894788253
