time,GGBR4,GOAU4,spread,zScore,short,long,long_entry,long_exit,positions_long,short_entry,short_exit,positions_short,positions,hegde
2023-01-06 12:05:00,28.91,13.35,-0.5973205901608658,0.309540971133252,1.5249234597942296,-1.792110489842517,False,True,0.0,False,False,-1.0,-1.0,2.210286186528904
2023-01-06 12:10:00,28.83,13.31,-0.5889091426997126,0.38949417019375443,1.5249234597942296,-1.792110489842517,False,True,0.0,False,False,-1.0,-1.0,2.210286186528904
2023-01-06 12:15:00,28.83,13.31,-0.5889091426997126,0.39010023042346964,1.5249234597942296,-1.792110489842517,False,True,0.0,False,False,-1.0,-1.0,2.210286186528904
2023-01-06 12:20:00,28.87,13.34,-0.6152177282955762,0.1428755403275042,1.5249234597942296,-1.792110489842517,False,True,0.0,False,False,-1.0,-1.0,2.210286186528904
2023-01-06 12:25:00,28.88,13.34,-0.6052177282955782,0.2379231611413809,1.5249234597942296,-1.792110489842517,False,True,0.0,False,False,-1.0,-1.0,2.210286186528904
2023-01-06 12:30:00,28.94,13.35,-0.5673205901608647,0.5958172917599058,1.5249234597942296,-1.792110489842517,False,True,0.0,False,False,-1.0,-1.0,2.210286186528904
2023-01-06 12:35:00,28.94,13.34,-0.5452177282955759,0.8046380019381055,1.5249234597942296,-1.792110489842517,False,True,0.0,False,False,-1.0,-1.0,2.210286186528904
2023-01-06 12:40:00,28.94,13.34,-0.5452177282955759,0.804890575777977,1.5249234597942296,-1.792110489842517,False,True,0.0,False,False,-1.0,-1.0,2.210286186528904
2023-01-06 12:45:00,28.89,13.29,-0.4847034189691293,1.3745362461428943,1.5249234597942296,-1.792110489842517,False,True,0.0,False,False,-1.0,-1.0,2.210286186528904
2023-01-06 12:50:00,28.94,13.27,-0.39049769523855105,2.257705017048137,1.5249234597942296,-1.792110489842517,False,True,0.0,True,False,-1.0,-1.0,2.210286186528904
2023-01-06 12:55:00,29.08,13.34,-0.4052177282955789,2.1145794473741777,1.5249234597942296,-1.792110489842517,False,True,0.0,True,False,-1.0,-1.0,2.210286186528904
2023-01-06 13:00:00,29.0,13.35,-0.507320590160866,1.1545170106321454,1.5249234597942296,-1.792110489842517,False,True,0.0,False,False,-1.0,-1.0,2.210286186528904
2023-01-06 13:05:00,29.06,13.37,-0.49152631389144474,1.3016325517850498,1.5249234597942296,-1.792110489842517,False,True,0.0,False,False,-1.0,-1.0,2.210286186528904
2023-01-06 13:10:00,28.99,13.34,-0.49521772829557875,1.2658806055366252,1.5249234597942296,-1.792110489842517,False,True,0.0,False,False,-1.0,-1.0,2.210286186528904
2023-01-06 13:15:00,28.97,13.32,-0.4710120045650008,1.491270226466618,1.5249234597942296,-1.792110489842517,False,True,0.0,False,False,-1.0,-1.0,2.210286186528904
2023-01-06 13:20:00,28.97,13.34,-0.5152177282955783,1.0752417304019557,1.5249234597942296,-1.792110489842517,False,True,0.0,False,False,-1.0,-1.0,2.210286186528904
2023-01-06 13:25:00,28.98,13.34,-0.5052177282955768,1.1677791899632544,1.5249234597942296,-1.792110489842517,False,True,0.0,False,False,-1.0,-1.0,2.210286186528904
2023-01-06 13:30:00,29.03,13.37,-0.5215263138914423,1.0142453766101565,1.5249234597942296,-1.792110489842517,False,True,0.0,False,False,-1.0,-1.0,2.210286186528904
2023-01-06 13:35:00,29.21,13.42,-0.45204062321788996,1.662290417280011,1.5249234597942296,-1.792110489842517,False,True,0.0,True,False,-1.0,-1.0,2.210286186528904
2023-01-06 13:40:00,29.16,13.43,-0.5241434850831794,0.9870624589423382,1.5249234597942296,-1.792110489842517,False,True,0.0,False,False,-1.0,-1.0,2.210286186528904
2023-01-06 13:45:00,29.17,13.43,-0.5141434850831779,1.0802271296490802,1.5249234597942296,-1.792110489842517,False,True,0.0,False,False,-1.0,-1.0,2.210286186528904
2023-01-06 13:50:00,29.13,13.4,-0.4878348994873143,1.3244487223479575,1.5249234597942296,-1.792110489842517,False,True,0.0,False,False,-1.0,-1.0,2.210286186528904
2023-01-06 13:55:00,29.1,13.4,-0.5178348994873119,1.0431506697389827,1.5249234597942296,-1.792110489842517,False,True,0.0,False,False,-1.0,-1.0,2.210286186528904
2023-01-06 14:00:00,29.11,13.4,-0.5078348994873139,1.134683574578438,1.5249234597942296,-1.792110489842517,False,True,0.0,False,False,-1.0,-1.0,2.210286186528904
2023-01-06 14:05:00,29.04,13.37,-0.5115263138914443,1.0983360794560115,1.5249234597942296,-1.792110489842517,False,True,0.0,False,False,-1.0,-1.0,2.210286186528904
2023-01-06 14:10:00,29.07,13.38,-0.5036291757567355,1.1700832075059437,1.5249234597942296,-1.792110489842517,False,True,0.0,False,False,-1.0,-1.0,2.210286186528904
2023-01-06 14:15:00,29.05,13.39,-0.5457320376220238,0.775716032014927,1.5249234597942296,-1.792110489842517,False,True,0.0,False,False,-1.0,-1.0,2.210286186528904
2023-01-06 14:20:00,29.0,13.39,-0.5957320376220245,0.3083071547831192,1.5249234597942296,-1.792110489842517,False,True,0.0,False,False,-1.0,-1.0,2.210286186528904
2023-01-06 14:25:00,29.03,13.39,-0.5657320376220234,0.5875481917031874,1.5249234597942296,-1.792110489842517,False,True,0.0,False,False,-1.0,-1.0,2.210286186528904
2023-01-06 14:30:00,29.01,13.38,-0.5636291757567342,0.6061933228127347,1.5249234597942296,-1.792110489842517,False,True,0.0,False,False,-1.0,-1.0,2.210286186528904
2023-01-06 14:35:00,29.04,13.4,-0.5778348994873141,0.47265586287796774,1.5249234597942296,-1.792110489842517,False,True,0.0,False,False,-1.0,-1.0,2.210286186528904
2023-01-06 14:40:00,29.02,13.38,-0.5536291757567362,0.6973948575168359,1.5249234597942296,-1.792110489842517,False,True,0.0,False,False,-1.0,-1.0,2.210286186528904
2023-01-06 14:45:00,29.06,13.38,-0.513629175756737,1.0695553205294153,1.5249234597942296,-1.792110489842517,False,True,0.0,False,False,-1.0,-1.0,2.210286186528904
2023-01-06 14:50:00,29.0,13.36,-0.5294234520261547,0.9217666415540555,1.5249234597942296,-1.792110489842517,False,True,0.0,False,False,-1.0,-1.0,2.210286186528904
2023-01-06 14:55:00,29.02,13.37,-0.5315263138914439,0.9011761126717668,1.5249234597942296,-1.792110489842517,False,True,0.0,False,False,-1.0,-1.0,2.210286186528904
2023-01-06 15:00:00,29.03,13.38,-0.5436291757567346,0.7871354356616577,1.5249234597942296,-1.792110489842517,False,True,0.0,False,False,-1.0,-1.0,2.210286186528904
2023-01-06 15:05:00,28.98,13.36,-0.5494234520261543,0.7319084700633706,1.5249234597942296,-1.792110489842517,False,True,0.0,False,False,-1.0,-1.0,2.210286186528904
2023-01-06 15:10:00,28.94,13.35,-0.5673205901608647,0.5640908209455465,1.5249234597942296,-1.792110489842517,False,True,0.0,False,False,-1.0,-1.0,2.210286186528904
2023-01-06 15:15:00,28.89,13.3,-0.5068062808344216,1.1264143184963862,1.5249234597942296,-1.792110489842517,False,True,0.0,False,False,-1.0,-1.0,2.210286186528904
2023-01-06 15:20:00,28.91,13.29,-0.4647034189691297,1.5164629364834612,1.5249234597942296,-1.792110489842517,False,True,0.0,False,False,-1.0,-1.0,2.210286186528904
2023-01-06 15:25:00,28.92,13.29,-0.45470341896912814,1.6067849032527073,1.5249234597942296,-1.792110489842517,False,True,0.0,True,False,-1.0,-1.0,2.210286186528904
2023-01-06 15:30:00,28.9,13.28,-0.4526005571038425,1.6236214934499533,1.5249234597942296,-1.792110489842517,False,True,0.0,True,False,-1.0,-1.0,2.210286186528904
2023-01-06 15:35:00,28.84,13.24,-0.4241891096426862,1.883211563483261,1.5249234597942296,-1.792110489842517,False,True,0.0,True,False,-1.0,-1.0,2.210286186528904
2023-01-06 15:40:00,28.8,13.22,-0.4199833859121114,1.917380933803076,1.5249234597942296,-1.792110489842517,False,True,0.0,True,False,-1.0,-1.0,2.210286186528904
2023-01-06 15:45:00,28.83,13.24,-0.43418910964268775,1.7816792843321283,1.5249234597942296,-1.792110489842517,False,True,0.0,True,False,-1.0,-1.0,2.210286186528904
2023-01-06 15:50:00,28.81,13.22,-0.40998338591211336,2.0003986303691383,1.5249234597942296,-1.792110489842517,False,True,0.0,True,False,-1.0,-1.0,2.210286186528904
2023-01-06 15:55:00,28.78,13.2,-0.3957776621815299,2.1256858387700266,1.5249234597942296,-1.792110489842517,False,True,0.0,True,False,-1.0,-1.0,2.210286186528904
2023-01-06 16:00:00,28.74,13.18,-0.39157193845095506,2.1581669164727715,1.5249234597942296,-1.792110489842517,False,True,0.0,True,False,-1.0,-1.0,2.210286186528904
2023-01-06 16:05:00,28.73,13.2,-0.4457776621815306,1.6554741254064478,1.5249234597942296,-1.792110489842517,False,True,0.0,True,False,-1.0,-1.0,2.210286186528904
2023-01-06 16:10:00,28.73,13.18,-0.40157193845095307,2.056649715902758,1.5249234597942296,-1.792110489842517,False,True,0.0,True,False,-1.0,-1.0,2.210286186528904
2023-01-06 16:15:00,28.71,13.17,-0.3994690765856639,2.0707658630523147,1.5249234597942296,-1.792110489842517,False,True,0.0,True,False,-1.0,-1.0,2.210286186528904
2023-01-06 16:20:00,28.7,13.15,-0.36526335285508793,2.376967426761249,1.5249234597942296,-1.792110489842517,False,True,0.0,True,False,-1.0,-1.0,2.210286186528904
2023-01-06 16:25:00,28.72,13.15,-0.34526335285508836,2.5509164840461738,1.5249234597942296,-1.792110489842517,False,True,0.0,True,False,-1.0,-1.0,2.210286186528904
2023-01-06 16:30:00,28.73,13.17,-0.3794690765856643,2.2318869821206655,1.5249234597942296,-1.792110489842517,False,True,0.0,True,False,-1.0,-1.0,2.210286186528904
2023-01-06 16:35:00,28.72,13.16,-0.3673662147203771,2.3347261286630627,1.5249234597942296,-1.792110489842517,False,True,0.0,True,False,-1.0,-1.0,2.210286186528904
2023-01-06 16:40:00,28.7,13.16,-0.3873662147203767,2.1466018242276914,1.5249234597942296,-1.792110489842517,False,True,0.0,True,False,-1.0,-1.0,2.210286186528904
